Date,Open,High,Low,Close,Volume
1981-05-29 00:00:00-04:00,0.113874339,0.114304799,0.113874339,0.113874339,59382400
1981-06-01 00:00:00-04:00,0.113874339,0.114304799,0.113874339,0.113874339,51251200
1981-06-02 00:00:00-04:00,0.108718076,0.108718076,0.108288385,0.108288385,40432000
1981-06-03 00:00:00-04:00,0.108288385,0.109147756,0.108288385,0.108288385,39446400
1981-06-04 00:00:00-04:00,0.110436857,0.110866537,0.110436857,0.110436857,56067200
1981-06-05 00:00:00-04:00,0.109147762,0.109147762,0.108718082,0.108718082,57680000
1981-06-08 00:00:00-04:00,0.10528058,0.10528058,0.104850888,0.104850888,93497600
1981-06-09 00:00:00-04:00,0.106999345,0.107429036,0.106999345,0.106999345,119593600
1981-06-10 00:00:00-04:00,0.108288385,0.109577447,0.108288385,0.108288385,25222400
1981-06-11 00:00:00-04:00,0.113015056,0.113444747,0.113015056,0.113015056,38976000
1981-06-12 00:00:00-04:00,0.11215555,0.11215555,0.111725859,0.111725859,25804800
1981-06-15 00:00:00-04:00,0.111725853,0.111725853,0.111296162,0.111296162,143763200
1981-06-16 00:00:00-04:00,0.109577434,0.109577434,0.109147742,0.109147742,37251200
1981-06-17 00:00:00-04:00,0.107858722,0.107858722,0.107429042,0.107429042,27574400
1981-06-18 00:00:00-04:00,0.107429036,0.107858716,0.106999345,0.106999345,23049600
1981-06-19 00:00:00-04:00,0.104421226,0.104421226,0.103991546,0.103991546,27507200
1981-06-22 00:00:00-04:00,0.100553242,0.100553242,0.100123562,0.100123562,10841600
1981-06-23 00:00:00-04:00,0.101842254,0.102702394,0.101842254,0.101842254,15030400
1981-06-24 00:00:00-04:00,0.100123572,0.100123572,0.09926419,0.09926419,23027200
1981-06-25 00:00:00-04:00,0.101412587,0.101842278,0.101412587,0.101412587,24259200
1981-06-26 00:00:00-04:00,0.100982933,0.100982933,0.100123562,0.100123562,23788800
1981-06-29 00:00:00-04:00,0.097545406,0.097545406,0.096686035,0.096686035,10595200
1981-06-30 00:00:00-04:00,0.089810255,0.089810255,0.08938057,0.08938057,35907200
1981-07-01 00:00:00-04:00,0.088950861,0.088950861,0.088521175,0.088521175,170464000
1981-07-02 00:00:00-04:00,0.088521175,0.088950861,0.088521175,0.088521175,30284800
1981-07-06 00:00:00-04:00,0.086372738,0.086372738,0.085513361,0.085513361,16531200
1981-07-07 00:00:00-04:00,0.086372718,0.087232095,0.086372718,0.086372718,15836800
1981-07-08 00:00:00-04:00,0.089810237,0.090240697,0.089810237,0.089810237,16620800
1981-07-09 00:00:00-04:00,0.083364914,0.083364914,0.082935229,0.082935229,32883200
1981-07-10 00:00:00-04:00,0.076918836,0.076918836,0.076489151,0.076489151,55171200
1981-07-13 00:00:00-04:00,0.078208648,0.078638339,0.078208648,0.078208648,45740800
1981-07-14 00:00:00-04:00,0.081646152,0.082505528,0.081646152,0.081646152,19779200
1981-07-15 00:00:00-04:00,0.083794631,0.084224317,0.083794631,0.083794631,10953600
1981-07-16 00:00:00-04:00,0.085943073,0.08680245,0.085943073,0.085943073,15232000
1981-07-17 00:00:00-04:00,0.088950887,0.089380579,0.088950887,0.088950887,19824000
1981-07-20 00:00:00-04:00,0.083364914,0.083364914,0.082935229,0.082935229,23654400
1981-07-21 00:00:00-04:00,0.082935245,0.082935245,0.082505554,0.082505554,31942400
1981-07-22 00:00:00-04:00,0.078638372,0.078638372,0.07777822,0.07777822,22668800
1981-07-23 00:00:00-04:00,0.079927407,0.080357098,0.079927407,0.079927407,34451200
1981-07-24 00:00:00-04:00,0.082505554,0.082935245,0.082505554,0.082505554,28851200
1981-07-27 00:00:00-04:00,0.085943073,0.086372759,0.085943073,0.085943073,17337600
1981-07-28 00:00:00-04:00,0.083364914,0.083364914,0.082935229,0.082935229,22848000
1981-07-29 00:00:00-04:00,0.082075843,0.082075843,0.081646152,0.081646152,15500800
1981-07-30 00:00:00-04:00,0.084654018,0.085513395,0.084654018,0.084654018,9900800
1981-07-31 00:00:00-04:00,0.085943073,0.086372759,0.085943073,0.085943073,10953600
1981-08-03 00:00:00-04:00,0.085943055,0.085943055,0.085083678,0.085083678,12432000
1981-08-04 00:00:00-04:00,0.086372718,0.086802409,0.086372718,0.086372718,31673600
1981-08-05 00:00:00-04:00,0.088950887,0.089380579,0.088950887,0.088950887,17494400
1981-08-06 00:00:00-04:00,0.087232131,0.087232131,0.086802445,0.086802445,10528000
1981-08-07 00:00:00-04:00,0.086802445,0.087232131,0.086802445,0.086802445,9206400
1981-08-10 00:00:00-04:00,0.086802445,0.086802445,0.086802445,0.086802445,0
1981-08-11 00:00:00-04:00,0.085083645,0.085083645,0.084224269,0.084224269,71456000
1981-08-12 00:00:00-04:00,0.082935245,0.082935245,0.082505554,0.082505554,26275200
1981-08-13 00:00:00-04:00,0.080357098,0.080357098,0.079927407,0.079927407,27484800
1981-08-14 00:00:00-04:00,0.079497752,0.079497752,0.078638375,0.078638375,24192000
1981-08-17 00:00:00-04:00,0.076918815,0.076918815,0.076059438,0.076059438,18905600
1981-08-18 00:00:00-04:00,0.07520004,0.07520004,0.074340664,0.074340664,17001600
1981-08-19 00:00:00-04:00,0.074340721,0.074340721,0.073481344,0.073481344,20675200
1981-08-20 00:00:00-04:00,0.074340664,0.074770355,0.074340664,0.074340664,17113600
1981-08-21 00:00:00-04:00,0.070043791,0.070043791,0.069184415,0.069184415,41910400
1981-08-24 00:00:00-04:00,0.065316477,0.065316477,0.064886786,0.064886786,23072000
1981-08-25 00:00:00-04:00,0.066606313,0.067035998,0.066606313,0.066606313,40700800
1981-08-26 00:00:00-04:00,0.065746139,0.065746139,0.065316454,0.065316454,33600000
1981-08-27 00:00:00-04:00,0.065746143,0.066176603,0.065746143,0.065746143,25916800
1981-08-28 00:00:00-04:00,0.069184415,0.0696141,0.069184415,0.069184415,38035200
1981-08-31 00:00:00-04:00,0.069184415,0.0696141,0.069184415,0.069184415,40947200
1981-09-01 00:00:00-04:00,0.073481344,0.073911035,0.073481344,0.073481344,37027200
1981-09-02 00:00:00-04:00,0.074770398,0.075200084,0.074770398,0.074770398,19376000
1981-09-03 00:00:00-04:00,0.071762566,0.071762566,0.070903189,0.070903189,37475200
1981-09-04 00:00:00-04:00,0.07047351,0.07047351,0.070043825,0.070043825,15254400
1981-09-08 00:00:00-04:00,0.068325081,0.068325081,0.06789539,0.06789539,25446400
1981-09-09 00:00:00-04:00,0.06789539,0.068325081,0.06789539,0.06789539,30531200
1981-09-10 00:00:00-04:00,0.068325073,0.068754758,0.068325073,0.068325073,34809600
1981-09-11 00:00:00-04:00,0.067895333,0.067895333,0.067465648,0.067465648,17539200
1981-09-14 00:00:00-04:00,0.065746139,0.065746139,0.065316454,0.065316454,27686400
1981-09-15 00:00:00-04:00,0.064027387,0.064027387,0.063597701,0.063597701,19510400
1981-09-16 00:00:00-04:00,0.062738338,0.062738338,0.062308647,0.062308647,19353600
1981-09-17 00:00:00-04:00,0.061019612,0.061019612,0.060589921,0.060589921,19376000
1981-09-18 00:00:00-04:00,0.061019581,0.061449266,0.061019581,0.061019581,26320000
1981-09-21 00:00:00-04:00,0.061449271,0.061878962,0.061449271,0.061449271,49033600
1981-09-22 00:00:00-04:00,0.058441471,0.058441471,0.058011785,0.058011785,47420800
1981-09-23 00:00:00-04:00,0.057582092,0.057582092,0.056722715,0.056722715,28201600
1981-09-24 00:00:00-04:00,0.056722707,0.056722707,0.056293022,0.056293022,18300800
1981-09-25 00:00:00-04:00,0.049846922,0.049846922,0.048987545,0.048987545,34608000
1981-09-28 00:00:00-04:00,0.049417228,0.049846919,0.049417228,0.049417228,91728000
1981-09-29 00:00:00-04:00,0.051995356,0.052425047,0.051995356,0.051995356,94684800
1981-09-30 00:00:00-04:00,0.052425038,0.052854723,0.052425038,0.052425038,49996800
1981-10-01 00:00:00-04:00,0.052425038,0.052854723,0.052425038,0.052425038,61129600
1981-10-02 00:00:00-04:00,0.056722715,0.057152407,0.056722715,0.056722715,45046400
1981-10-05 00:00:00-04:00,0.058441482,0.05930086,0.058441482,0.058441482,43097600
1981-10-06 00:00:00-04:00,0.058441471,0.058441471,0.058011785,0.058011785,28358400
1981-10-07 00:00:00-04:00,0.061449271,0.062308647,0.061449271,0.061449271,38841600
1981-10-08 00:00:00-04:00,0.063597701,0.064027387,0.063597701,0.063597701,31091200
1981-10-09 00:00:00-04:00,0.064027421,0.064886798,0.064027421,0.064027421,54521600
1981-10-12 00:00:00-04:00,0.066176616,0.066606307,0.066176616,0.066176616,27350400
1981-10-13 00:00:00-04:00,0.066176616,0.067035992,0.066176616,0.066176616,44195200
1981-10-14 00:00:00-04:00,0.062738338,0.062738338,0.062308647,0.062308647,30979200
1981-10-15 00:00:00-04:00,0.063597701,0.064027387,0.063597701,0.063597701,29433600
1981-10-16 00:00:00-04:00,0.063168022,0.063168022,0.062738337,0.062738337,36467200
1981-10-19 00:00:00-04:00,0.064027421,0.064457113,0.064027421,0.064027421,20585600
1981-10-20 00:00:00-04:00,0.067465648,0.067895333,0.067465648,0.067465648,35728000
1981-10-21 00:00:00-04:00,0.067465648,0.067895333,0.067465648,0.067465648,76899200
1981-10-22 00:00:00-04:00,0.067465687,0.067465687,0.067035995,0.067035995,32278400
1981-10-23 00:00:00-04:00,0.065746139,0.065746139,0.065316454,0.065316454,27910400
1981-10-26 00:00:00-05:00,0.065316454,0.065746139,0.065316454,0.065316454,27283200
1981-10-27 00:00:00-05:00,0.066606313,0.06746569,0.066606313,0.066606313,85590400
1981-10-28 00:00:00-05:00,0.068754748,0.069184439,0.068754748,0.068754748,44172800
1981-10-29 00:00:00-05:00,0.068325081,0.068325081,0.06789539,0.06789539,30486400
1981-10-30 00:00:00-05:00,0.068754748,0.069184439,0.068754748,0.068754748,52729600
1981-11-02 00:00:00-05:00,0.068754748,0.069184439,0.068754748,0.068754748,36915200
1981-11-03 00:00:00-05:00,0.068325081,0.068325081,0.06789539,0.06789539,28380800
1981-11-04 00:00:00-05:00,0.066606307,0.066606307,0.066176616,0.066176616,23811200
1981-11-05 00:00:00-05:00,0.061878962,0.061878962,0.061449271,0.061449271,23363200
1981-11-06 00:00:00-05:00,0.061878957,0.062308642,0.061878957,0.061878957,24595200
1981-11-09 00:00:00-05:00,0.062738337,0.063168022,0.062738337,0.062738337,20384000
1981-11-10 00:00:00-05:00,0.063168034,0.063597725,0.063168034,0.063168034,16755200
1981-11-11 00:00:00-05:00,0.064886786,0.065316477,0.064886786,0.064886786,27440000
1981-11-12 00:00:00-05:00,0.067035995,0.067465687,0.067035995,0.067035995,39916800
1981-11-13 00:00:00-05:00,0.062738338,0.062738338,0.062308647,0.062308647,21011200
1981-11-16 00:00:00-05:00,0.061878962,0.061878962,0.061449271,0.061449271,22556800
1981-11-17 00:00:00-05:00,0.062738337,0.063168022,0.062738337,0.062738337,35414400
1981-11-18 00:00:00-05:00,0.064886786,0.065316477,0.064886786,0.064886786,29142400
1981-11-19 00:00:00-05:00,0.064886786,0.065316477,0.064886786,0.064886786,40006400
1981-11-20 00:00:00-05:00,0.065316454,0.065746139,0.065316454,0.065316454,38102400
1981-11-23 00:00:00-05:00,0.063168023,0.063168023,0.062308647,0.062308647,22960000
1981-11-24 00:00:00-05:00,0.062308642,0.062308642,0.061878957,0.061878957,22153600
1981-11-25 00:00:00-05:00,0.063168034,0.063597725,0.063168034,0.063168034,52550400
1981-11-27 00:00:00-05:00,0.064886786,0.065316477,0.064886786,0.064886786,37251200
1981-11-30 00:00:00-05:00,0.064457113,0.064457113,0.064027421,0.064027421,23968000
1981-12-01 00:00:00-05:00,0.064027421,0.064457113,0.064027421,0.064027421,23385600
1981-12-02 00:00:00-05:00,0.064457096,0.064886782,0.064457096,0.064457096,37564800
1981-12-03 00:00:00-05:00,0.064027387,0.064027387,0.063597701,0.063597701,20428800
1981-12-04 00:00:00-05:00,0.065316454,0.065746139,0.065316454,0.065316454,137155200
1981-12-07 00:00:00-05:00,0.065746143,0.066176603,0.065746143,0.065746143,59292800
1981-12-08 00:00:00-05:00,0.065316473,0.065316473,0.064457096,0.064457096,50624000
1981-12-09 00:00:00-05:00,0.064886786,0.065316477,0.064886786,0.064886786,34272000
1981-12-10 00:00:00-05:00,0.064886786,0.065316477,0.064886786,0.064886786,37408000
1981-12-11 00:00:00-05:00,0.064886782,0.065316473,0.064457096,0.064457096,76092800
1981-12-14 00:00:00-05:00,0.063168023,0.063168023,0.062308647,0.062308647,25244800
1981-12-15 00:00:00-05:00,0.064027421,0.064457113,0.064027421,0.064027421,31315200
1981-12-16 00:00:00-05:00,0.067035995,0.067465687,0.067035995,0.067035995,65452800
1981-12-17 00:00:00-05:00,0.072621949,0.07305164,0.072621949,0.072621949,51452800
1981-12-18 00:00:00-05:00,0.078638375,0.07906806,0.078638375,0.078638375,71724800
1981-12-21 00:00:00-05:00,0.075629772,0.075629772,0.075200081,0.075200081,56403200
1981-12-22 00:00:00-05:00,0.076489151,0.076918836,0.076489151,0.076489151,53827200
1981-12-23 00:00:00-05:00,0.075200084,0.075200084,0.074770398,0.074770398,28896000
1981-12-24 00:00:00-05:00,0.075200081,0.075629772,0.075200081,0.075200081,28918400
1981-12-28 00:00:00-05:00,0.072621948,0.072621948,0.071762577,0.071762577,36579200
1981-12-29 00:00:00-05:00,0.073051646,0.073911023,0.073051646,0.073051646,24236800
1981-12-30 00:00:00-05:00,0.076059438,0.076489129,0.076059438,0.076059438,32188800
1981-12-31 00:00:00-05:00,0.076059438,0.076489129,0.076059438,0.076059438,54656000
1982-01-04 00:00:00-05:00,0.076059449,0.076059449,0.075629763,0.075629763,71254400
1982-01-05 00:00:00-05:00,0.072621948,0.072621948,0.071762577,0.071762577,35840000
1982-01-06 00:00:00-05:00,0.071332875,0.071332875,0.070903189,0.070903189,66080000
1982-01-07 00:00:00-05:00,0.066176599,0.066176599,0.065316454,0.065316454,70044800
1982-01-08 00:00:00-05:00,0.068325073,0.068754758,0.068325073,0.068325073,56604800
1982-01-11 00:00:00-05:00,0.064457113,0.064457113,0.064027421,0.064027421,33331200
1982-01-12 00:00:00-05:00,0.062308642,0.062308642,0.061878957,0.061878957,59920000
1982-01-13 00:00:00-05:00,0.061878962,0.061878962,0.061449271,0.061449271,41753600
1982-01-14 00:00:00-05:00,0.064457096,0.064886782,0.064457096,0.064457096,25715200
1982-01-15 00:00:00-05:00,0.068754748,0.069614124,0.068754748,0.068754748,46704000
1982-01-18 00:00:00-05:00,0.070043825,0.070903201,0.070043825,0.070043825,28000000
1982-01-19 00:00:00-05:00,0.069184449,0.069184449,0.068325073,0.068325073,55507200
1982-01-20 00:00:00-05:00,0.069614142,0.070043834,0.069614142,0.069614142,25827200
1982-01-21 00:00:00-05:00,0.070903189,0.071332875,0.070903189,0.070903189,33331200
1982-01-22 00:00:00-05:00,0.071332894,0.071762586,0.071332894,0.071332894,24259200
1982-01-25 00:00:00-05:00,0.0696141,0.0696141,0.069184415,0.069184415,44710400
1982-01-26 00:00:00-05:00,0.06746569,0.06746569,0.066606313,0.066606313,21212800
1982-01-27 00:00:00-05:00,0.067035995,0.067895372,0.067035995,0.067035995,31360000
1982-01-28 00:00:00-05:00,0.069184415,0.0696141,0.069184415,0.069184415,39603200
1982-01-29 00:00:00-05:00,0.070043825,0.07047351,0.070043825,0.070043825,53155200
1982-02-01 00:00:00-05:00,0.070043791,0.070043791,0.069184415,0.069184415,38528000
1982-02-02 00:00:00-05:00,0.069614142,0.070473519,0.069614142,0.069614142,54275200
1982-02-03 00:00:00-05:00,0.069614142,0.070043834,0.069614142,0.069614142,31472000
1982-02-04 00:00:00-05:00,0.068325081,0.068325081,0.06789539,0.06789539,22041600
1982-02-05 00:00:00-05:00,0.06789539,0.068325081,0.06789539,0.06789539,40297600
1982-02-08 00:00:00-05:00,0.064027387,0.064027387,0.063597701,0.063597701,31696000
1982-02-09 00:00:00-05:00,0.063597701,0.064027387,0.063597701,0.063597701,57904000
1982-02-10 00:00:00-05:00,0.064457096,0.064886782,0.064457096,0.064457096,38796800
1982-02-11 00:00:00-05:00,0.064027387,0.064027387,0.063597701,0.063597701,24528000
1982-02-12 00:00:00-05:00,0.064457096,0.064886782,0.064457096,0.064457096,19644800
1982-02-16 00:00:00-05:00,0.063597725,0.063597725,0.063168034,0.063168034,34316800
1982-02-17 00:00:00-05:00,0.064027421,0.064457113,0.064027421,0.064027421,25580800
1982-02-18 00:00:00-05:00,0.064886786,0.065316477,0.064886786,0.064886786,28380800
1982-02-19 00:00:00-05:00,0.064886782,0.064886782,0.064457096,0.064457096,13596800
1982-02-22 00:00:00-05:00,0.064027387,0.064027387,0.063597701,0.063597701,26633600
1982-02-23 00:00:00-05:00,0.063168022,0.063168022,0.062738337,0.062738337,34540800
1982-02-24 00:00:00-05:00,0.063168034,0.063597725,0.063168034,0.063168034,37945600
1982-02-25 00:00:00-05:00,0.063168022,0.063168022,0.062738337,0.062738337,30800000
1982-02-26 00:00:00-05:00,0.062738337,0.063168022,0.062738337,0.062738337,17427200
1982-03-01 00:00:00-05:00,0.063168034,0.063597725,0.063168034,0.063168034,35302400
1982-03-02 00:00:00-05:00,0.063168034,0.063597725,0.063168034,0.063168034,34809600
1982-03-03 00:00:00-05:00,0.063168034,0.063597725,0.063168034,0.063168034,23654400
1982-03-04 00:00:00-05:00,0.062308642,0.062308642,0.061878957,0.061878957,38371200
1982-03-05 00:00:00-05:00,0.057582087,0.057582087,0.057152402,0.057152402,45315200
